"ID","PlotName","Clump_ID","TreeNumber","Species","Status","DBH","LiveCrownPercent","InsectEvidence","InsectLevel","FreshPitch","HealthCode","WitnessTree","Buffer","Notes","dist from plot center","azimuth to plot center","shape","azimuth shape","radius line","radius shape","no of trees","no of buffer trees"
226,1510210.00,24.00,34.00,"CADE","L",13.90,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
227,1510210.00,25.00,35.00,"PIPO","L",16.80,"2","N","0 - No attack","N","None","None","N",,,,,,,,,
228,1510210.00,25.00,36.00,"CADE","L",15.50,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
229,1510210.00,26.00,37.00,"CADE","L",7.70,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
230,155111.00,1.00,1.00,"CADE","L",9.60,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
231,155111.00,2.00,2.00,"ABCO","L",13.10,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
232,155111.00,3.00,3.00,"ABCO","D3",42.30,"N/A","Y","2 - heavy attack (>5 pitch tubes)","N/A","N/A","None","N","no pitch, woodpecker holes",,,,,,,,
233,155111.00,4.00,4.00,"QUCH","L",26.30,"50","N","0 - No attack","N","Dead Top","None","N",,,,,,,,,
234,155111.00,5.00,5.00,"ABCO","L",57.60,"20","N","0 - No attack","N","None","None","N","old pitch",,,,,,,,
235,155111.00,6.00,6.00,"ABCO","L",57.90,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
236,155111.00,7.00,7.00,"ABCO","L",13.30,"2","Y","1 - light attack (<5 pitch tubes)","Y","None","None","N","no obvious holes",,,,,,,,
237,155111.00,8.00,8.00,"ABCO","D2",88.40,"N/A","Y","2 - heavy attack (>5 pitch tubes)","N/A","N/A","W1","N","old pitch, holes",,,,,,,,
238,155111.00,9.00,9.00,"ABCO","L",20.90,"30","N","0 - No attack","Y","None","None","N","a lot of pitch going high up tree, no obvioud holes",,,,,,,,
239,155111.00,10.00,10.00,"ABCO","D2",24.80,"N/A","N","0 - No attack","N/A","N/A","None","N",,,,,,,,,
240,155111.00,11.00,11.00,"ABCO","D3",18.40,"N/A","N","0 - No attack","N/A","N/A","None","N",,,,,,,,,
241,155111.00,12.00,12.00,"ABCO","D2",26.00,"N/A","Y","2 - heavy attack (>5 pitch tubes)","N/A","N/A","None","N","a lot of exit holes",,,,,,,,
242,155111.00,12.00,13.00,"ABCO","D3",10.90,"N/A","Y","2 - heavy attack (>5 pitch tubes)","N/A","N/A","None","N",,,,,,,,,
243,155111.00,13.00,14.00,"CADE","L",12.80,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
244,155111.00,14.00,15.00,"ABCO","D2",13.60,"N/A","Y","2 - heavy attack (>5 pitch tubes)","N/A","N/A","None","N","no pitch, round holes",,,,,,,,
245,155111.00,15.00,16.00,"ABCO","L",63.00,"8","Y","2 - heavy attack (>5 pitch tubes)","N","N/A","None","N","red dust, pitch, maybe red turp",,,,,,,,
246,155111.00,15.00,17.00,"ABCO","D3",25.00,"N/A","N","0 - No attack","N/A","None","None","N","pitching high up bole, no obvious holes",,,,,,,,
247,155111.00,16.00,18.00,"QUKE","L",23.70,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
248,155111.00,17.00,19.00,"CADE","L",11.40,"35","N","0 - No attack","N","N/A","None","N",,,,,,,,,
249,155111.00,18.00,20.00,"CADE","L",16.60,"5","Y","2 - heavy attack (>5 pitch tubes)","N","None","None","N","no pitch tubes, but a lot of holes",,,,,,,,
250,155111.00,19.00,21.00,"PIPO","L",95.10,"10","Y","2 - heavy attack (>5 pitch tubes)","N","Red turpentine beetle","W2","N","13.6m from plot center, buffer?",,,,,,,,
251,155111.00,20.00,22.00,"CADE","L",11.10,"50","N","0 - No attack","N","None","None","N",,,,,,,,,
252,155111.00,21.00,23.00,"CADE","L",15.70,"30","Y","1 - light attack (<5 pitch tubes)","N","None","None","N",,,,,,,,,
253,155111.00,22.00,24.00,"CADE","L",8.30,"40","N","0 - No attack","N","None","None","N",,,,,,,,,
254,155112.00,1.00,1.00,"ABCO","I",8.10,"35","Y","1 - light attack (<5 pitch tubes)","Y","None","None","N",,,,,,,,,
255,155112.00,2.00,2.00,"ABCO","D2",61.50,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","W2","N",,,,,,,,,
256,155112.00,3.00,3.00,"ABCO","L",10.90,"50","N","0 - No attack","Y","None","None","N",,,,,,,,,
257,155112.00,4.00,4.00,"CADE","L",8.80,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
258,155112.00,5.00,5.00,"ABCO","L",14.30,"35","N","0 - No attack","Y","None","None","N",,,,,,,,,
259,155112.00,6.00,6.00,"CADE","D2",20.60,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
260,155112.00,7.00,7.00,"CADE","L",10.60,"70","N","0 - No attack","N","None","None","N",,,,,,,,,
261,155112.00,8.00,8.00,"ABCO","L",13.60,"20","Y","1 - light attack (<5 pitch tubes)","Y","None","None","N",,,,,,,,,
262,155112.00,8.00,9.00,"ABCO","L",9.60,"20","N","0 - No attack","Y","None","None","N",,,,,,,,,
263,155112.00,9.00,10.00,"CADE","L",10.60,"15","Y","2 - heavy attack (>5 pitch tubes)","N","None","None","N",,,,,,,,,
264,155112.00,10.00,11.00,"CADE","L",16.20,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
265,155112.00,11.00,12.00,"CADE","L",57.10,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
266,155112.00,12.00,13.00,"QUKE","L",25.50,"30","N","0 - No attack","N","Other - include in notes","W1","N","large scar down length of bole",,,,,,,,
267,155112.00,12.00,14.00,"ABCO","L",7.90,"60","N","0 - No attack","Y","None","None","N","lots of pitching but no exit holes or frass",,,,,,,,
268,155112.00,13.00,15.00,"CADE","L",27.30,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
269,155112.00,14.00,16.00,"CADE","L",8.60,"40","N","0 - No attack","Y","None","None","N",,,,,,,,,
270,155112.00,15.00,17.00,"ABCO","L",8.80,"50","N","0 - No attack","Y","None","None","N","lots of pitching but no exit holes or frass",,,,,,,,
271,155112.00,16.00,18.00,"CADE","D3",47.60,"NA","N","0 - No attack","NA","NA","None","N","broken top",,,,,,,,
272,155112.00,17.00,19.00,"CADE","L",16.30,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
273,155112.00,18.00,20.00,"CADE","L",13.90,"40","N","0 - No attack","N","None","None","N",,,,,,,,,
274,155112.00,20.00,22.00,"QUCH","L",14.60,"10","N","0 - No attack","N","Other - include in notes","None","N","broken top",,,,,,,,
275,155112.00,19.00,21.00,"CADE","L",9.70,"30","N","0 - No attack","N","None","None","N",,,,,,,,,
276,155112.00,21.00,23.00,"ABCO","L",7.70,"45","N","0 - No attack","Y","None","None","N","lots of pitching but no exit holes or frass",,,,,,,,
277,155112.00,22.00,24.00,"CADE","L",17.50,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
278,155112.00,23.00,25.00,"ABCO","L",10.20,"40","N","0 - No attack","Y","None","None","N","lots of pitching but no exit holes or frass",,,,,,,,
279,155112.00,24.00,26.00,"CADE","L",24.80,"25","N","0 - No attack","N","None","None","N",,,,,,,,,
280,155112.00,25.00,27.00,"CADE","L",19.30,"35","N","0 - No attack","N","None","None","N",,,,,,,,,
281,155112.00,26.00,28.00,"CADE","L",16.30,"30","N","0 - No attack","N","None","None","N",,,,,,,,,
282,155112.00,26.00,29.00,"ABCO","L",52.60,"40","N","0 - No attack","Y","None","None","Y",,,,,,,,,
283,155112.00,28.00,31.00,"ABCO","L",19.20,"35","N","0 - No attack","Y","None","None","N",,,,,,,,,
284,155112.00,27.00,30.00,"CADE","L",11.30,"35","N","0 - No attack","N","None","None","N",,,,,,,,,
285,155112.00,29.00,32.00,"CADE","L",9.80,"30","N","0 - No attack","N","None","None","N",,,,,,,,,
286,155112.00,30.00,33.00,"ABCO","L",11.40,"50","N","0 - No attack","N","None","None","N","lots of pitching but no exit holes or frass",,,,,,,,
287,155112.00,31.00,34.00,"ABCO","L",8.10,"75","N","0 - No attack","Y","None","None","N",,,,,,,,,
288,155112.00,32.00,35.00,"ABCO","L",9.90,"80","N","0 - No attack","Y","None","None","N",,,,,,,,,
289,155112.00,33.00,36.00,"CADE","D3",133.00,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
290,155112.00,34.00,37.00,"ABCO","D3",16.40,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N",,,,,,,,,
291,155112.00,35.00,38.00,"QUCH","L",8.10,"30","N","0 - No attack","N","None","None","N",,,,,,,,,
292,155113.00,1.00,1.00,"ABCO","L",32.30,"25","Y","1 - light attack (<5 pitch tubes)","N","None","None","N","old pitch and holes with some red dust",,,,,,,,
293,155113.00,2.00,2.00,"CADE","D1",14.70,"N/A","N","0 - No attack","N/A","N/A","None","N",,,,,,,,,
294,155113.00,3.00,3.00,"ABCO","D1",26.30,"N/A","Y","2 - heavy attack (>5 pitch tubes)","N/A","N/A","None","N","exit holes, old pitch",,,,,,,,
295,155113.00,4.00,4.00,"CADE","L",48.60,"8","N","0 - No attack","N","None","None","N","round holes no dust",,,,,,,,
296,155113.00,5.00,5.00,"CADE","D2",60.60,"N/A","Y","2 - heavy attack (>5 pitch tubes)","N/A","N/A","W1","N",,,,,,,,,
297,155113.00,6.00,6.00,"ABCO","L",33.50,"5","Y","1 - light attack (<5 pitch tubes)","Y","None","None","N","a lot of old pitch, a few holes",,,,,,,,
298,155113.00,6.00,7.00,"ABCO","L",11.60,"5","N","0 - No attack","Y","None","None","N","a lot of pitch, couldnt find holes",,,,,,,,
299,155113.00,7.00,8.00,"ABCO","L",17.60,"10","Y","1 - light attack (<5 pitch tubes)","Y","None","None","N","old pitch tube, some holes",,,,,,,,
300,155113.00,8.00,9.00,"ABCO","D2",15.70,"N/A","Y","1 - light attack (<5 pitch tubes)","N/A","N/A","None","N",,,,,,,,,
301,155113.00,9.00,10.00,"ABCO","L",25.60,"10","N","0 - No attack","Y","None","None","N",,,,,,,,,
302,155113.00,10.00,11.00,"ABCO","L",30.30,"4","N","0 - No attack","N","None","None","N",,,,,,,,,
303,155113.00,10.00,12.00,"ABCO","L",22.20,"8","N","0 - No attack","Y","None","None","N","maybe a couple holes",,,,,,,,
304,155113.00,11.00,13.00,"ABCO","D2",37.80,"N/A","Y","2 - heavy attack (>5 pitch tubes)","N/A","N/A","None","N","exit holes",,,,,,,,
305,155113.00,12.00,14.00,"PIPO","D2",90.80,"N/A","Y","2 - heavy attack (>5 pitch tubes)","N/A","N/A","None","N","round holes, no dust",,,,,,,,
306,155113.00,13.00,15.00,"QUCH","L",14.40,"90","N","0 - No attack","N","None","None","N","clump 13 really two QUCH, 90% live crown for 1st",,,,,,,,
307,155113.00,13.00,16.00,"QUCH","L",14.60,"90","N","0 - No attack","N","None","None","N",,,,,,,,,
308,155113.00,13.00,17.00,"QUCH","L",17.20,"90","N","0 - No attack","N","Other - include in notes","None","N","broken top still live",,,,,,,,
309,155113.00,13.00,18.00,"QUCH","L",30.40,"70","N","0 - No attack","N","None","None","N","dbh measured right below fork",,,,,,,,
310,155113.00,14.00,19.00,"ABCO","L",27.70,"15","N","0 - No attack","N","None","None","N","old pitch",,,,,,,,
311,155113.00,14.00,20.00,"PIPO","D3",118.90,"N/A","Y","2 - heavy attack (>5 pitch tubes)","N/A","N/A","None","N",,,,,,,,,
312,155113.00,15.00,21.00,"PIPO","D2",18.80,"N/A","Y","1 - light attack (<5 pitch tubes)","N/A","N/A","None","N",,,,,,,,,
313,155113.00,16.00,22.00,"ABCO","L",18.50,"N/A","Y","2 - heavy attack (>5 pitch tubes)","N/A","N/A","None","N",,,,,,,,,
314,155113.00,17.00,23.00,"QUCH","L",22.20,"60","N","0 - No attack","N","None","None","N",,,,,,,,,
315,155113.00,18.00,24.00,"ABCO","D3",47.50,"N/A","Y","2 - heavy attack (>5 pitch tubes)","N/A","N/A","W2","N","old pitch, red dust",,,,,,,,
316,155113.00,19.00,25.00,"CADE","L",14.80,"40","N","0 - No attack","N","None","None","N",,,,,,,,,
317,155113.00,20.00,26.00,"CADE","L",10.50,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
318,155113.00,21.00,27.00,"ABCO","D1",63.90,"N/A","N","0 - No attack","N/A","N/A","None","N","old pitch",,,,,,,,
319,155115.00,1.00,1.00,"PIPO","L",92.90,"40","N","0 - No attack","N","None","W2","N",,,,,,,,,
320,155115.00,2.00,2.00,"QUCH","L",16.20,"55","N","0 - No attack","N","None","None","N",,,,,,,,,
321,155115.00,3.00,3.00,"QUCH","L",21.30,"25","N","0 - No attack","N","None","None","N",,,,,,,,,
322,155115.00,3.00,4.00,"PILA","L",8.50,"75","N","0 - No attack","N","None","None","N",,,,,,,,,
323,155115.00,4.00,5.00,"QUCH","D3",16.70,"NA","N","0 - No attack","NA","NA","None","N","broken top at approx 2 m ",,,,,,,,
324,155115.00,5.00,6.00,"CADE","L",8.90,"50","N","0 - No attack","N","None","None","N",,,,,,,,,
325,155115.00,6.00,7.00,"CADE","L",18.10,"40","N","0 - No attack","N","None","None","N",,,,,,,,,
326,155115.00,7.00,8.00,"CADE","L",9.30,"35","N","0 - No attack","N","None","None","N",,,,,,,,,
327,155115.00,8.00,9.00,"CADE","L",11.20,"30","N","0 - No attack","N","None","None","N",,,,,,,,,
328,155115.00,9.00,10.00,"ABCO","D2",11.80,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N",,,,,,,,,
329,155115.00,10.00,11.00,"CADE","L",18.30,"55","N","0 - No attack","N","None","None","N",,,,,,,,,
330,155115.00,11.00,12.00,"CADE","L",11.10,"8","N","0 - No attack","N","Split Top","None","N",,,,,,,,,
331,155115.00,12.00,13.00,"QUKE","L",69.20,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
332,155115.00,12.00,14.00,"CADE","L",9.30,"20","N","0 - No attack","N","None","None","N",,,,,,,,,
333,155115.00,13.00,15.00,"QUCH","L",9.80,"30","N","0 - No attack","N","None","None","N",,,,,,,,,
334,155115.00,14.00,16.00,"CADE","D3",128.10,"NA","N","0 - No attack","NA","Cat Face","None","N","charring in cat face",,,,,,,,
335,155115.00,14.00,17.00,"CADE","L",165.30,"35","N","0 - No attack","N","None","W1","N",,,,,,,,,
336,155115.00,15.00,18.00,"ABCO","D2",36.70,"NA","N","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
337,155115.00,16.00,19.00,"QUCH","L",24.70,"30","N","0 - No attack","N","None","None","N",,,,,,,,,
338,155115.00,16.00,20.00,"QUCH","L",18.80,"35","N","0 - No attack","N","None","None","N",,,,,,,,,
339,155115.00,16.00,21.00,"QUCH","L",22.40,"35","N","0 - No attack","N","None","None","N",,,,,,,,,
340,155115.00,17.00,22.00,"QUCH","L",14.20,"20","Y","1 - light attack (<5 pitch tubes)","N","None","None","N","branch with small regulsr holes in it",,,,,,,,
341,155115.00,18.00,23.00,"CADE","D2",107.30,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
342,155115.00,18.00,24.00,"CADE","D3",92.70,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
343,155115.00,18.00,25.00,"CADE","D3",82.20,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
344,155115.00,19.00,26.00,"QUCH","L",28.70,"40","N","0 - No attack","N","None","None","N",,,,,,,,,
345,155115.00,20.00,27.00,"ABCO","D2",16.80,"NA","N","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
346,155114.00,1.00,1.00,"CADE","D2",98.40,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N",,,,,,,,,
347,155114.00,2.00,2.00,"ABCO","D2",27.60,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
348,155114.00,3.00,3.00,"CADE","D2",146.60,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
349,155114.00,4.00,4.00,"CADE","L",23.70,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
350,155114.00,5.00,5.00,"QUCH","L",21.00,"70","N","0 - No attack","N","None","None","N",,,,,,,,,
351,155114.00,6.00,6.00,"QUCH","L",11.10,"15","N","0 - No attack","N","None","None","N",,,,,,,,,
352,155114.00,7.00,7.00,"PIPO","L",29.20,"8","N","0 - No attack","N","None","W1","N",,,,,,,,,
353,155114.00,8.00,8.00,"CADE","L",12.40,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
354,155114.00,9.00,9.00,"CADE","L",19.60,"30","N","0 - No attack","N","None","None","N",,,,,,,,,
355,155114.00,10.00,10.00,"ABCO","D2",20.10,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
356,155114.00,11.00,11.00,"CADE","L",18.00,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
357,155114.00,12.00,12.00,"CADE","L",8.30,"25","Y","2 - heavy attack (>5 pitch tubes)","Y","Other - include in notes","None","N","holes in lower dead branches, pitching higjer up in live crown",,,,,,,,
358,155114.00,13.00,13.00,"QUKE","D3",49.70,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
359,155114.00,13.00,14.00,"QUKE","L",116.70,"40","N","0 - No attack","N","None","W2","N",,,,,,,,,
360,155114.00,13.00,15.00,"PIPO","L",10.20,"3","N","0 - No attack","N","None","None","N",,,,,,,,,
361,155114.00,14.00,16.00,"QUCH","L",9.30,"10","N","0 - No attack","N","None","None","N",,,,,,,,,
362,155114.00,15.00,17.00,"CADE","D2",42.30,"NA","N","0 - No attack","NA","NA","None","N","some round holes near base",,,,,,,,
363,155114.00,16.00,18.00,"CADE","D2",51.00,"NA","N","0 - No attack","NA","NA","None","N","some round holes near base",,,,,,,,
364,155114.00,17.00,19.00,"CADE","L",8.50,"5","Y","2 - heavy attack (>5 pitch tubes)","N","None","None","N",,,,,,,,,
365,155114.00,18.00,20.00,"CADE","L",12.20,"8","N","0 - No attack","N","None","None","N",,,,,,,,,
366,155114.00,19.00,21.00,"CADE","D2",11.40,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
367,155114.00,19.00,22.00,"PIPO","L",9.00,"1","N","0 - No attack","N","None","None","N",,,,,,,,,
368,155114.00,20.00,23.00,"CADE","D2",8.00,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
369,155114.00,21.00,24.00,"CADE","D2",40.10,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
370,155114.00,22.00,25.00,"CADE","D2",23.10,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
371,155114.00,23.00,26.00,"QUCH","L",11.90,"40","N","0 - No attack","N","None","None","N",,,,,,,,,
372,155114.00,24.00,27.00,"CADE","D2",18.20,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
373,155114.00,25.00,28.00,"PILA","D2",9.20,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
374,155114.00,26.00,29.00,"CADE","D2",46.70,"NA","N","0 - No attack","NA","NA","None","N","some round holes near base",,,,,,,,
375,155114.00,27.00,30.00,"PIPO","D2",15.70,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N",,,,,,,,,
376,155114.00,28.00,31.00,"CADE","L",12.50,"5","N","0 - No attack","N","None","None","N",,,,,,,,,
377,155114.00,29.00,32.00,"CADE","L",9.50,"2","N","0 - No attack","N","None","None","N",,,,,,,,,
378,155114.00,30.00,33.00,"QUCH","L",15.90,"60","N","0 - No attack","N","None","None","N",,,,,,,,,
379,155114.00,31.00,34.00,"PIPO","D1",16.50,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
380,155114.00,32.00,35.00,"PIPO","D2",29.30,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
381,155114.00,32.00,36.00,"PIPO","L",12.00,"3","N","0 - No attack","N","Other - include in notes","None","N",,,,,,,,,
382,155131.00,1.00,1.00,"QUKE","D3",8.40,"NA","N","0 - No attack","NA","NA","None","N","clump 1 shares same base",,,,,,,,
383,155131.00,1.00,2.00,"QUKE","D3",13.90,"NA","N","0 - No attack","NA","NA","None","N","broken top",,,,,,,,
384,155131.00,1.00,3.00,"QUKE","L",20.50,"50","N","0 - No attack","N","None","None","N",,,,,,,,,
385,155131.00,1.00,4.00,"QUKE","D3",9.70,"NA","N","0 - No attack","NA","NA","None","N","broken top",,,,,,,,
386,155131.00,1.00,5.00,"QUKE","L",17.30,"30","N","0 - No attack","N","Other - include in notes","None","N","top snapped at approx 3 m but still attached and alive, top rests on ground",,,,,,,,
387,155131.00,1.00,6.00,"QUKE","L",16.30,"30","N","0 - No attack","N","Other - include in notes","None","N","top snapped at approx 3 m but still attached and alive, top rests on ground",,,,,,,,
388,155131.00,2.00,7.00,"QUKE","L",37.80,"60","N","0 - No attack","N","None","None","N","trees 7 & 8 are split from same base",,,,,,,,
389,155131.00,2.00,8.00,"QUKE","L",54.90,"40","N","0 - No attack","N","Other - include in notes","None","N","large scar down bolebstarting at split",,,,,,,,
390,155131.00,3.00,9.00,"UNKNHARDWOOD","D3",9.30,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
391,155131.00,4.00,10.00,"PIPO","D2",23.70,"NA","N","0 - No attack","NA","NA","None","N","charred on bark",,,,,,,,
392,155131.00,5.00,11.00,"PIPO","D2",41.00,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N","charred on bark",,,,,,,,
393,155131.00,6.00,12.00,"PIPO","D3",65.50,"NA","N","0 - No attack","NA","NA","W1","N","charred on bark",,,,,,,,
394,155131.00,7.00,13.00,"UNKNHARDWOOD","D3",16.10,"NA","N","0 - No attack","NA","NA","None","N","clump 7 shares same base",,,,,,,,
395,155131.00,7.00,14.00,"UNKNHARDWOOD","D3",9.80,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
396,155131.00,7.00,15.00,"UNKNHARDWOOD","D3",11.00,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
397,155131.00,7.00,16.00,"UNKNHARDWOOD","D3",13.10,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
398,155131.00,7.00,17.00,"UNKNHARDWOOD","D3",13.60,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
399,155131.00,8.00,18.00,"PIPO","D3",31.60,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","W2","N","charred on bark",,,,,,,,
400,155131.00,9.00,19.00,"UNKNHARDWOOD","D3",8.20,"NA","N","0 - No attack","NA","NA","None","N","clump 9 sgares same base",,,,,,,,
401,155131.00,9.00,20.00,"UNKNHARDWOOD","D3",14.20,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
402,155131.00,9.00,21.00,"UNKNHARDWOOD","D3",14.70,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
403,155131.00,9.00,22.00,"UNKNHARDWOOD","D3",13.50,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
404,155131.00,9.00,23.00,"UNKNHARDWOOD","D3",10.10,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
405,155131.00,9.00,24.00,"UNKNHARDWOOD","D3",8.30,"NA","N","0 - No attack","NA","NA","None","N",,,,,,,,,
406,155132.00,1.00,1.00,"QUKE","D3",61.00,"7","N","0 - No attack","NA","NA","None","N",,,,,,,,,
407,155132.00,2.00,2.00,"PIPO","D2",39.20,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
408,155132.00,3.00,3.00,"PIPO","D2",37.40,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
409,155132.00,4.00,4.00,"PIPO","D2",39.30,"NA","Y","1 - light attack (<5 pitch tubes)","NA","NA","None","N",,,,,,,,,
410,155132.00,5.00,5.00,"PIPO","D3",33.50,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","None","N",,,,,,,,,
411,155132.00,6.00,6.00,"PIPO","D2",55.00,"NA","Y","2 - heavy attack (>5 pitch tubes)","NA","NA","W2","N",,,,,,,,,
